number	expt	date	genotype	percentDEET	stimulus	sum	CI
1667	hawaiian	20160831	ewIR76	0	IAA	132	0.893939394
1668	hawaiian	20160831	ewIR76	0	IAA	132	0.893939394
1669	hawaiian	20160831	ewIR76	0	IAA	121	0.636363636
1670	hawaiian	20160831	ewIR76	0	IAA	121	0.636363636
1671	hawaiian	20160831	ewIR76	0	IAA	121	0.636363636
1672	hawaiian	20160831	ewIR76	0	IAA	121	0.636363636
1673	hawaiian	20160831	ewIR76	0	IAA	121	0.636363636
1674	hawaiian	20160831	ewIR76	0	IAA	121	0.636363636
1675	hawaiian	20160831	hawaiian	0.15	IAA	162	0.179012346
1676	hawaiian	20160831	hawaiian	0.15	IAA	162	0.179012346
1677	hawaiian	20160831	hawaiian	0.15	IAA	162	0.179012346
1678	hawaiian	20160831	hawaiian	0.15	IAA	162	0.179012346
1679	hawaiian	20160831	hawaiian	0.15	IAA	162	0.179012346
1680	hawaiian	20160831	hawaiian	0.15	IAA	162	0.179012346
1681	hawaiian	20160831	ewIR76	0.15	IAA	41	0.170731707
1682	hawaiian	20160831	ewIR76	0.15	IAA	41	0.170731707
1683	hawaiian	20160831	ewIR76	0.15	IAA	41	0.170731707
1684	hawaiian	20160831	ewIR76	0.15	IAA	41	0.170731707
1685	hawaiian	20160831	ewIR76	0.15	IAA	41	0.170731707
1686	hawaiian	20160831	ewIR76	0.15	IAA	41	0.170731707
1687	hawaiian	20160831	ewIR76	0.15	IAA	89	0.325842697
1688	hawaiian	20160831	ewIR76	0.15	IAA	89	0.325842697
1689	hawaiian	20160831	ewIR76	0.15	IAA	89	0.325842697
1690	hawaiian	20160831	ewIR76	0.15	IAA	89	0.325842697
1691	hawaiian	20160831	ewIR76	0.15	IAA	89	0.325842697
1692	hawaiian	20160831	ewIR76	0.15	IAA	89	0.325842697
1693	hawaiian	20160831	ewIR74	0.15	IAA	116	0.232758621
1694	hawaiian	20160831	ewIR74	0.15	IAA	116	0.232758621
1695	hawaiian	20160831	ewIR74	0.15	IAA	116	0.232758621
1696	hawaiian	20160831	ewIR74	0.15	IAA	116	0.232758621
1697	hawaiian	20160831	ewIR74	0.15	IAA	116	0.232758621
1698	hawaiian	20160831	ewIR74	0.15	IAA	116	0.232758621
1699	hawaiian	20160831	hawaiian	0.15	IAA	211	0.123222749
1700	hawaiian	20160831	hawaiian	0.15	IAA	211	0.123222749
1701	hawaiian	20160831	hawaiian	0.15	IAA	211	0.123222749
1702	hawaiian	20160831	hawaiian	0.15	IAA	211	0.123222749
1703	hawaiian	20160831	hawaiian	0.15	IAA	211	0.123222749
1704	hawaiian	20160831	hawaiian	0.15	IAA	211	0.123222749
1705	hawaiian	20160831	hawaiian	0.15	IAA	131	0.236641221
1706	hawaiian	20160831	hawaiian	0.15	IAA	131	0.236641221
1707	hawaiian	20160831	hawaiian	0.15	IAA	131	0.236641221
1708	hawaiian	20160831	hawaiian	0.15	IAA	131	0.236641221
1709	hawaiian	20160831	hawaiian	0.15	IAA	131	0.236641221
1710	hawaiian	20160831	hawaiian	0.15	IAA	131	0.236641221
1711	hawaiian	20160831	hawaiian	0.15	IAA	219	0.242009132
1712	hawaiian	20160831	hawaiian	0.15	IAA	219	0.242009132
1713	hawaiian	20160831	hawaiian	0.15	IAA	219	0.242009132
1714	hawaiian	20160831	hawaiian	0.15	IAA	219	0.242009132
1715	hawaiian	20160831	hawaiian	0.15	IAA	219	0.242009132
1716	hawaiian	20160831	hawaiian	0.15	IAA	219	0.242009132
1717	hawaiian	20160831	hawaiian	0	IAA	264	0.602272727
1718	hawaiian	20160831	hawaiian	0	IAA	264	0.602272727
1719	hawaiian	20160831	hawaiian	0	IAA	264	0.602272727
1720	hawaiian	20160831	hawaiian	0	IAA	264	0.602272727
1721	hawaiian	20160831	hawaiian	0	IAA	264	0.602272727
1722	hawaiian	20160831	hawaiian	0	IAA	264	0.602272727
1723	hawaiian	20160831	hawaiian	0.15	IAA	176	-0.017045455
1724	hawaiian	20160831	hawaiian	0.15	IAA	176	-0.017045455
1725	hawaiian	20160831	hawaiian	0.15	IAA	176	-0.017045455
1726	hawaiian	20160831	hawaiian	0.15	IAA	176	-0.017045455
1727	hawaiian	20160831	hawaiian	0.15	IAA	176	-0.017045455
1728	hawaiian	20160831	hawaiian	0.15	IAA	176	-0.017045455
1729	hawaiian	20160831	ewIR76	0.15	IAA	83	0.192771084
1730	hawaiian	20160831	ewIR76	0.15	IAA	83	0.192771084
1731	hawaiian	20160831	ewIR76	0.15	IAA	83	0.192771084
1732	hawaiian	20160831	ewIR76	0.15	IAA	83	0.192771084
1733	hawaiian	20160831	ewIR76	0.15	IAA	83	0.192771084
1734	hawaiian	20160831	ewIR76	0.15	IAA	83	0.192771084
1735	hawaiian	20160831	ewIR76	0.15	IAA	59	0.542372881
1736	hawaiian	20160831	ewIR76	0.15	IAA	59	0.542372881
1737	hawaiian	20160831	ewIR76	0.15	IAA	59	0.542372881
1738	hawaiian	20160831	ewIR76	0.15	IAA	59	0.542372881
1739	hawaiian	20160831	ewIR76	0.15	IAA	59	0.542372881
1740	hawaiian	20160831	ewIR76	0.15	IAA	59	0.542372881
1741	hawaiian	20160831	ewIR74	0.15	IAA	126	0.325396825
1742	hawaiian	20160831	ewIR74	0.15	IAA	126	0.325396825
1743	hawaiian	20160831	ewIR74	0.15	IAA	126	0.325396825
1744	hawaiian	20160831	ewIR74	0.15	IAA	126	0.325396825
1745	hawaiian	20160831	ewIR74	0.15	IAA	126	0.325396825
1746	hawaiian	20160831	ewIR74	0.15	IAA	126	0.325396825
1747	hawaiian	20160831	ewIR74	0.15	IAA	91	0.307692308
1748	hawaiian	20160831	ewIR74	0.15	IAA	91	0.307692308
1749	hawaiian	20160831	ewIR74	0.15	IAA	91	0.307692308
1750	hawaiian	20160831	ewIR74	0.15	IAA	91	0.307692308
1751	hawaiian	20160831	ewIR74	0.15	IAA	91	0.307692308
1752	hawaiian	20160831	ewIR74	0.15	IAA	91	0.307692308
1753	hawaiian	20160831	ewIR74	0.15	IAA	128	0.140625
1754	hawaiian	20160831	ewIR74	0.15	IAA	128	0.140625
1755	hawaiian	20160831	ewIR74	0.15	IAA	128	0.140625
1756	hawaiian	20160831	ewIR74	0.15	IAA	128	0.140625
1757	hawaiian	20160831	ewIR74	0.15	IAA	128	0.140625
1758	hawaiian	20160831	ewIR74	0.15	IAA	128	0.140625
1759	hawaiian	20160831	ewIR74	0.15	IAA	141	-0.184397163
1760	hawaiian	20160831	ewIR74	0.15	IAA	141	-0.184397163
1761	hawaiian	20160831	ewIR74	0.15	IAA	141	-0.184397163
1762	hawaiian	20160831	ewIR74	0.15	IAA	141	-0.184397163
1763	hawaiian	20160831	ewIR74	0.15	IAA	141	-0.184397163
1764	hawaiian	20160831	ewIR74	0.15	IAA	141	-0.184397163
1765	hawaiian	20160831	hawaiian	0.15	IAA	158	0.170886076
1766	hawaiian	20160831	hawaiian	0.15	IAA	158	0.170886076
1767	hawaiian	20160831	hawaiian	0.15	IAA	158	0.170886076
1768	hawaiian	20160831	hawaiian	0.15	IAA	158	0.170886076
1769	hawaiian	20160831	hawaiian	0.15	IAA	158	0.170886076
1770	hawaiian	20160831	hawaiian	0.15	IAA	158	0.170886076
1771	hawaiian	20160831	hawaiian	0.15	IAA	172	0.203488372
1772	hawaiian	20160831	hawaiian	0.15	IAA	172	0.203488372
1773	hawaiian	20160831	hawaiian	0.15	IAA	172	0.203488372
1774	hawaiian	20160831	hawaiian	0.15	IAA	172	0.203488372
1775	hawaiian	20160831	hawaiian	0.15	IAA	172	0.203488372
1776	hawaiian	20160831	hawaiian	0.15	IAA	172	0.203488372
1777	odor	20160901	N2	0.15	diacetyl	50	0.6
1778	odor	20160901	N2	0.15	diacetyl	50	0.6
1779	odor	20160901	N2	0.15	diacetyl	50	0.6
1780	odor	20160901	N2	0.15	diacetyl	50	0.6
1781	odor	20160901	N2	0.15	diacetyl	50	0.6
1782	odor	20160901	N2	0.15	diacetyl	50	0.6
1783	odor	20160901	N2	0.15	diacetyl	74	0.378378378
1784	odor	20160901	N2	0.15	diacetyl	74	0.378378378
1785	odor	20160901	N2	0.15	diacetyl	74	0.378378378
1786	odor	20160901	N2	0.15	diacetyl	74	0.378378378
1787	odor	20160901	N2	0.15	diacetyl	74	0.378378378
1788	odor	20160901	N2	0.15	diacetyl	74	0.378378378
1789	odor	20160901	N2	0.15	butanone	92	0.119565217
1790	odor	20160901	N2	0.15	butanone	92	0.119565217
1791	odor	20160901	N2	0.15	butanone	92	0.119565217
1792	odor	20160901	N2	0.15	butanone	92	0.119565217
1793	odor	20160901	N2	0.15	butanone	92	0.119565217
1794	odor	20160901	N2	0.15	butanone	92	0.119565217
1795	odor	20160901	N2	0.15	butanone	71	0.492957746
1796	odor	20160901	N2	0.15	butanone	71	0.492957746
1797	odor	20160901	N2	0.15	butanone	71	0.492957746
1798	odor	20160901	N2	0.15	butanone	71	0.492957746
1799	odor	20160901	N2	0.15	butanone	71	0.492957746
1800	odor	20160901	N2	0.15	butanone	71	0.492957746
1801	odor	20160901	N2	0.15	butanone	46	0.195652174
1802	odor	20160901	N2	0.15	butanone	46	0.195652174
1803	odor	20160901	N2	0.15	butanone	46	0.195652174
1804	odor	20160901	N2	0.15	butanone	46	0.195652174
1805	odor	20160901	N2	0.15	butanone	46	0.195652174
1806	odor	20160901	N2	0.15	butanone	46	0.195652174
1807	odor	20160901	N2	0.15	butanone	69	0.202898551
1808	odor	20160901	N2	0.15	butanone	69	0.202898551
1809	odor	20160901	N2	0.15	butanone	69	0.202898551
1810	odor	20160901	N2	0.15	butanone	69	0.202898551
1811	odor	20160901	N2	0.15	butanone	69	0.202898551
1812	odor	20160901	N2	0.15	butanone	69	0.202898551
1813	odor	20160901	N2	0.15	diacetyl	34	-0.088235294
1814	odor	20160901	N2	0.15	diacetyl	34	-0.088235294
1815	odor	20160901	N2	0.15	diacetyl	34	-0.088235294
1816	odor	20160901	N2	0.15	diacetyl	34	-0.088235294
1817	odor	20160901	N2	0.15	diacetyl	34	-0.088235294
1818	odor	20160901	N2	0.15	diacetyl	34	-0.088235294
1819	odor	20160901	N2	0.15	diacetyl	36	0.138888889
1820	odor	20160901	N2	0.15	diacetyl	36	0.138888889
1821	odor	20160901	N2	0.15	diacetyl	36	0.138888889
1822	odor	20160901	N2	0.15	diacetyl	36	0.138888889
1823	odor	20160901	N2	0.15	diacetyl	36	0.138888889
1824	odor	20160901	N2	0.15	diacetyl	36	0.138888889
1825	odor	20160901	N2	0.15	IAA	64	0.625
1826	odor	20160901	N2	0.15	IAA	64	0.625
1827	odor	20160901	N2	0.15	IAA	64	0.625
1828	odor	20160901	N2	0.15	IAA	64	0.625
1829	odor	20160901	N2	0.15	IAA	64	0.625
1830	odor	20160901	N2	0.15	IAA	64	0.625
1831	odor	20160901	N2	0.15	IAA	35	-0.114285714
1832	odor	20160901	N2	0.15	IAA	35	-0.114285714
1833	odor	20160901	N2	0.15	IAA	35	-0.114285714
1834	odor	20160901	N2	0.15	IAA	35	-0.114285714
1835	odor	20160901	N2	0.15	IAA	35	-0.114285714
1836	odor	20160901	N2	0.15	IAA	35	-0.114285714
1837	odor	20160901	N2	0.15	diacetyl	47	0.042553191
1838	odor	20160901	N2	0.15	diacetyl	47	0.042553191
1839	odor	20160901	N2	0.15	diacetyl	47	0.042553191
1840	odor	20160901	N2	0.15	diacetyl	47	0.042553191
1841	odor	20160901	N2	0.15	diacetyl	47	0.042553191
1842	odor	20160901	N2	0.15	diacetyl	47	0.042553191
1843	odor	20160901	N2	0.15	diacetyl	32	-0.0625
1844	odor	20160901	N2	0.15	diacetyl	32	-0.0625
1845	odor	20160901	N2	0.15	diacetyl	32	-0.0625
1846	odor	20160901	N2	0.15	diacetyl	32	-0.0625
1847	odor	20160901	N2	0.15	diacetyl	32	-0.0625
1848	odor	20160901	N2	0.15	diacetyl	32	-0.0625
1849	odor	20160901	N2	0.15	diacetyl	49	0.408163265
1850	odor	20160901	N2	0.15	diacetyl	49	0.408163265
1851	odor	20160901	N2	0.15	diacetyl	49	0.408163265
1852	odor	20160901	N2	0.15	diacetyl	49	0.408163265
1853	odor	20160901	N2	0.15	diacetyl	49	0.408163265
1854	odor	20160901	N2	0.15	diacetyl	49	0.408163265
1855	odor	20160901	N2	0.15	butanone	63	0.333333333
1856	odor	20160901	N2	0.15	butanone	63	0.333333333
1857	odor	20160901	N2	0.15	butanone	63	0.333333333
1858	odor	20160901	N2	0.15	butanone	63	0.333333333
1859	odor	20160901	N2	0.15	butanone	63	0.333333333
1860	odor	20160901	N2	0.15	butanone	63	0.333333333
1861	odor	20160901	N2	0	IAA	105	0.428571429
1862	odor	20160901	N2	0	IAA	105	0.428571429
1863	odor	20160901	N2	0	IAA	105	0.428571429
1864	odor	20160901	N2	0	IAA	105	0.428571429
1865	odor	20160901	N2	0	IAA	105	0.428571429
1866	odor	20160901	N2	0	IAA	105	0.428571429
1867	odor	20160901	N2	0	IAA	218	0.298165138
1868	odor	20160901	N2	0	IAA	218	0.298165138
1869	odor	20160901	N2	0	IAA	218	0.298165138
1870	odor	20160901	N2	0	IAA	218	0.298165138
1871	odor	20160901	N2	0	IAA	218	0.298165138
1872	odor	20160901	N2	0	IAA	218	0.298165138
1873	odor	20160901	N2	0	IAA	156	0.608974359
1874	odor	20160901	N2	0	IAA	156	0.608974359
1875	odor	20160901	N2	0	IAA	156	0.608974359
1876	odor	20160901	N2	0	IAA	156	0.608974359
1877	odor	20160901	N2	0	IAA	156	0.608974359
1878	odor	20160901	N2	0	IAA	156	0.608974359
1879	odor	20160901	N2	0	IAA	150	0.846666667
1880	odor	20160901	N2	0	IAA	150	0.846666667
1881	odor	20160901	N2	0	IAA	150	0.846666667
1882	odor	20160901	N2	0	IAA	150	0.846666667
1883	odor	20160901	N2	0	IAA	150	0.846666667
1884	odor	20160901	N2	0	IAA	150	0.846666667
1885	odor	20160901	N2	0.15	IAA	101	-0.188118812
1886	odor	20160901	N2	0.15	IAA	101	-0.188118812
1887	odor	20160901	N2	0.15	IAA	101	-0.188118812
1888	odor	20160901	N2	0.15	IAA	101	-0.188118812
1889	odor	20160901	N2	0.15	IAA	101	-0.188118812
1890	odor	20160901	N2	0.15	IAA	101	-0.188118812
1891	odor	20160901	N2	0.15	IAA	38	-0.289473684
1892	odor	20160901	N2	0.15	IAA	38	-0.289473684
1893	odor	20160901	N2	0.15	IAA	38	-0.289473684
1894	odor	20160901	N2	0.15	IAA	38	-0.289473684
1895	odor	20160901	N2	0.15	IAA	38	-0.289473684
1896	odor	20160901	N2	0.15	IAA	38	-0.289473684
1897	odor	20160901	N2	0	IAA	131	0.961832061
1898	odor	20160901	N2	0	IAA	131	0.961832061
1899	odor	20160901	N2	0	IAA	131	0.961832061
1900	odor	20160901	N2	0	IAA	131	0.961832061
1901	odor	20160901	N2	0	IAA	131	0.961832061
1902	odor	20160901	N2	0	IAA	131	0.961832061
1903	odor	20160901	N2	0	diacetyl	164	0.457317073
1904	odor	20160901	N2	0	diacetyl	164	0.457317073
1905	odor	20160901	N2	0	diacetyl	164	0.457317073
1906	odor	20160901	N2	0	diacetyl	164	0.457317073
1907	odor	20160901	N2	0	diacetyl	164	0.457317073
1908	odor	20160901	N2	0	diacetyl	164	0.457317073
1909	odor	20160901	N2	0	diacetyl	199	0.668341709
1910	odor	20160901	N2	0	diacetyl	199	0.668341709
1911	odor	20160901	N2	0	diacetyl	199	0.668341709
1912	odor	20160901	N2	0	diacetyl	199	0.668341709
1913	odor	20160901	N2	0	diacetyl	199	0.668341709
1914	odor	20160901	N2	0	diacetyl	199	0.668341709
1915	odor	20160901	N2	0	diacetyl	196	0.857142857
1916	odor	20160901	N2	0	diacetyl	196	0.857142857
1917	odor	20160901	N2	0	diacetyl	196	0.857142857
1918	odor	20160901	N2	0	diacetyl	196	0.857142857
1919	odor	20160901	N2	0	diacetyl	196	0.857142857
1920	odor	20160901	N2	0	diacetyl	196	0.857142857
1921	odor	20160901	N2	0	diacetyl	172	0.98255814
1922	odor	20160901	N2	0	diacetyl	172	0.98255814
1923	odor	20160901	N2	0	diacetyl	172	0.98255814
1924	odor	20160901	N2	0	diacetyl	172	0.98255814
1925	odor	20160901	N2	0	diacetyl	172	0.98255814
1926	odor	20160901	N2	0	diacetyl	172	0.98255814
1927	odor	20160901	N2	0	diacetyl	242	0.975206612
1928	odor	20160901	N2	0	diacetyl	242	0.975206612
1929	odor	20160901	N2	0	diacetyl	242	0.975206612
1930	odor	20160901	N2	0	diacetyl	242	0.975206612
1931	odor	20160901	N2	0	diacetyl	242	0.975206612
1932	odor	20160901	N2	0	diacetyl	242	0.975206612
1933	odor	20160901	N2	0	diacetyl	123	0.861788618
1934	odor	20160901	N2	0	diacetyl	123	0.861788618
1935	odor	20160901	N2	0	diacetyl	123	0.861788618
1936	odor	20160901	N2	0	diacetyl	123	0.861788618
1937	odor	20160901	N2	0	diacetyl	123	0.861788618
1938	odor	20160901	N2	0	diacetyl	123	0.861788618
1939	odor	20160901	N2	0	butanone	98	0.87755102
1940	odor	20160901	N2	0	butanone	98	0.87755102
1941	odor	20160901	N2	0	butanone	98	0.87755102
1942	odor	20160901	N2	0	butanone	98	0.87755102
1943	odor	20160901	N2	0	butanone	98	0.87755102
1944	odor	20160901	N2	0	butanone	98	0.87755102
1945	odor	20160901	N2	0	butanone	104	0.759615385
1946	odor	20160901	N2	0	butanone	104	0.759615385
1947	odor	20160901	N2	0	butanone	104	0.759615385
1948	odor	20160901	N2	0	butanone	104	0.759615385
1949	odor	20160901	N2	0	butanone	104	0.759615385
1950	odor	20160901	N2	0	butanone	104	0.759615385
1951	odor	20160901	N2	0	IAA	93	0.924731183
1952	odor	20160901	N2	0	IAA	93	0.924731183
1953	odor	20160901	N2	0	IAA	93	0.924731183
1954	odor	20160901	N2	0	IAA	93	0.924731183
1955	odor	20160901	N2	0	IAA	93	0.924731183
1956	odor	20160901	N2	0	IAA	93	0.924731183
1957	odor	20160901	N2	0	IAA	112	0.392857143
1958	odor	20160901	N2	0	IAA	112	0.392857143
1959	odor	20160901	N2	0	IAA	112	0.392857143
1960	odor	20160901	N2	0	IAA	112	0.392857143
1961	odor	20160901	N2	0	IAA	112	0.392857143
1962	odor	20160901	N2	0	IAA	112	0.392857143
1963	hawaiian	20160920	ewIR73	0.15	IAA	35	0.228571429
1964	hawaiian	20160920	ewIR73	0.15	IAA	35	0.228571429
1965	hawaiian	20160920	ewIR73	0.15	IAA	35	0.228571429
1966	hawaiian	20160920	ewIR73	0.15	IAA	35	0.228571429
1967	hawaiian	20160920	ewIR73	0.15	IAA	35	0.228571429
1968	hawaiian	20160920	ewIR73	0.15	IAA	35	0.228571429
1969	rescue	20160920	ewIR74r	0.15	IAA	74	0.040540541
1970	rescue	20160920	ewIR74r	0.15	IAA	74	0.040540541
1971	rescue	20160920	ewIR74r	0.15	IAA	74	0.040540541
1972	rescue	20160920	ewIR74r	0.15	IAA	74	0.040540541
1973	rescue	20160920	ewIR74r	0.15	IAA	74	0.040540541
1974	rescue	20160920	ewIR74r	0.15	IAA	74	0.040540541
1975	rescue	20160920	ewIR74r	0.15	IAA	127	0.181102362
1976	rescue	20160920	ewIR74r	0.15	IAA	127	0.181102362
1977	rescue	20160920	ewIR74r	0.15	IAA	127	0.181102362
1978	rescue	20160920	ewIR74r	0.15	IAA	127	0.181102362
1979	rescue	20160920	ewIR74r	0.15	IAA	127	0.181102362
1980	rescue	20160920	ewIR74r	0.15	IAA	127	0.181102362
1981	rescue	20160920	ewIR74r	0.15	IAA	129	0.023255814
1982	rescue	20160920	ewIR74r	0.15	IAA	129	0.023255814
1983	rescue	20160920	ewIR74r	0.15	IAA	129	0.023255814
1984	rescue	20160920	ewIR74r	0.15	IAA	129	0.023255814
1985	rescue	20160920	ewIR74r	0.15	IAA	129	0.023255814
1986	rescue	20160920	ewIR74r	0.15	IAA	129	0.023255814
1987	rescue	20160920	ewIR74r	0.15	IAA	120	-0.033333333
1988	rescue	20160920	ewIR74r	0.15	IAA	120	-0.033333333
1989	rescue	20160920	ewIR74r	0.15	IAA	120	-0.033333333
1990	rescue	20160920	ewIR74r	0.15	IAA	120	-0.033333333
1991	rescue	20160920	ewIR74r	0.15	IAA	120	-0.033333333
1992	rescue	20160920	ewIR74r	0.15	IAA	120	-0.033333333
1993	hawaiian	20160920	ewIR73	0.15	IAA	73	-0.01369863
1994	hawaiian	20160920	ewIR73	0.15	IAA	73	-0.01369863
1995	hawaiian	20160920	ewIR73	0.15	IAA	73	-0.01369863
1996	hawaiian	20160920	ewIR73	0.15	IAA	73	-0.01369863
1997	hawaiian	20160920	ewIR73	0.15	IAA	73	-0.01369863
1998	hawaiian	20160920	ewIR73	0.15	IAA	73	-0.01369863
1999	hawaiian	20160920	ewIR73	0.15	IAA	58	-0.068965517
2000	hawaiian	20160920	ewIR73	0.15	IAA	58	-0.068965517
2001	hawaiian	20160920	ewIR73	0.15	IAA	58	-0.068965517
2002	hawaiian	20160920	ewIR73	0.15	IAA	58	-0.068965517
2003	hawaiian	20160920	ewIR73	0.15	IAA	58	-0.068965517
2004	hawaiian	20160920	ewIR73	0.15	IAA	58	-0.068965517
2005	hawaiian	20160920	ewIR73	0.15	IAA	76	-0.065789474
2006	hawaiian	20160920	ewIR73	0.15	IAA	76	-0.065789474
2007	hawaiian	20160920	ewIR73	0.15	IAA	76	-0.065789474
2008	hawaiian	20160920	ewIR73	0.15	IAA	76	-0.065789474
2009	hawaiian	20160920	ewIR73	0.15	IAA	76	-0.065789474
2010	hawaiian	20160920	ewIR73	0.15	IAA	76	-0.065789474
2011	hawaiian	20160920	ewIR73	0.15	IAA	35	0.114285714
2012	hawaiian	20160920	ewIR73	0.15	IAA	35	0.114285714
2013	hawaiian	20160920	ewIR73	0.15	IAA	35	0.114285714
2014	hawaiian	20160920	ewIR73	0.15	IAA	35	0.114285714
2015	hawaiian	20160920	ewIR73	0.15	IAA	35	0.114285714
2016	hawaiian	20160920	ewIR73	0.15	IAA	35	0.114285714
2017	hawaiian	20160920	ewIR73	0.15	IAA	64	-0.09375
2018	hawaiian	20160920	ewIR73	0.15	IAA	64	-0.09375
2019	hawaiian	20160920	ewIR73	0.15	IAA	64	-0.09375
2020	hawaiian	20160920	ewIR73	0.15	IAA	64	-0.09375
2021	hawaiian	20160920	ewIR73	0.15	IAA	64	-0.09375
2022	hawaiian	20160920	ewIR73	0.15	IAA	64	-0.09375
2023	hawaiian	20160920	ewIR73	0.15	IAA	48	-0.229166667
2024	hawaiian	20160920	ewIR73	0.15	IAA	48	-0.229166667
2025	hawaiian	20160920	ewIR73	0.15	IAA	48	-0.229166667
2026	hawaiian	20160920	ewIR73	0.15	IAA	48	-0.229166667
2027	hawaiian	20160920	ewIR73	0.15	IAA	48	-0.229166667
2028	hawaiian	20160920	ewIR73	0.15	IAA	48	-0.229166667
2029	rescue	20160920	ewIR74	0	IAA	162	0.765432099
2030	rescue	20160920	ewIR74	0	IAA	162	0.765432099
2031	rescue	20160920	ewIR74	0	IAA	162	0.765432099
2032	rescue	20160920	ewIR74	0	IAA	162	0.765432099
2033	rescue	20160920	ewIR74	0	IAA	162	0.765432099
2034	rescue	20160920	ewIR74	0	IAA	162	0.765432099
2035	hawaiian	20160920	ewIR76	0.15	IAA	60	0.2
2036	hawaiian	20160920	ewIR76	0.15	IAA	60	0.2
2037	hawaiian	20160920	ewIR76	0.15	IAA	60	0.2
2038	hawaiian	20160920	ewIR76	0.15	IAA	60	0.2
2039	hawaiian	20160920	ewIR76	0.15	IAA	60	0.2
2040	hawaiian	20160920	ewIR76	0.15	IAA	60	0.2
2041	rescue	20160920	ewIR74	0	IAA	121	0.760330579
2042	rescue	20160920	ewIR74	0	IAA	121	0.760330579
2043	rescue	20160920	ewIR74	0	IAA	121	0.760330579
2044	rescue	20160920	ewIR74	0	IAA	121	0.760330579
2045	rescue	20160920	ewIR74	0	IAA	121	0.760330579
2046	rescue	20160920	ewIR74	0	IAA	121	0.760330579
2047	hawaiian	20160920	ewIR76	0.15	IAA	53	0.169811321
2048	hawaiian	20160920	ewIR76	0.15	IAA	53	0.169811321
2049	hawaiian	20160920	ewIR76	0.15	IAA	53	0.169811321
2050	hawaiian	20160920	ewIR76	0.15	IAA	53	0.169811321
2051	hawaiian	20160920	ewIR76	0.15	IAA	53	0.169811321
2052	hawaiian	20160920	ewIR76	0.15	IAA	53	0.169811321
2053	hawaiian	20160920	ewIR76	0.15	IAA	57	0.245614035
2054	hawaiian	20160920	ewIR76	0.15	IAA	57	0.245614035
2055	hawaiian	20160920	ewIR76	0.15	IAA	57	0.245614035
2056	hawaiian	20160920	ewIR76	0.15	IAA	57	0.245614035
2057	hawaiian	20160920	ewIR76	0.15	IAA	57	0.245614035
2058	hawaiian	20160920	ewIR76	0.15	IAA	57	0.245614035
2059	hawaiian	20160920	ewIR76	0.15	IAA	50	0.24
2060	hawaiian	20160920	ewIR76	0.15	IAA	50	0.24
2061	hawaiian	20160920	ewIR76	0.15	IAA	50	0.24
2062	hawaiian	20160920	ewIR76	0.15	IAA	50	0.24
2063	hawaiian	20160920	ewIR76	0.15	IAA	50	0.24
2064	hawaiian	20160920	ewIR76	0.15	IAA	50	0.24
2065	hawaiian	20160920	ewIR76	0.15	IAA	70	-0.157142857
2066	hawaiian	20160920	ewIR76	0.15	IAA	70	-0.157142857
2067	hawaiian	20160920	ewIR76	0.15	IAA	70	-0.157142857
2068	hawaiian	20160920	ewIR76	0.15	IAA	70	-0.157142857
2069	hawaiian	20160920	ewIR76	0.15	IAA	70	-0.157142857
2070	hawaiian	20160920	ewIR76	0.15	IAA	70	-0.157142857
2071	hawaiian	20160920	ewIR76	0.15	IAA	69	0.057971014
2072	hawaiian	20160920	ewIR76	0.15	IAA	69	0.057971014
2073	hawaiian	20160920	ewIR76	0.15	IAA	69	0.057971014
2074	hawaiian	20160920	ewIR76	0.15	IAA	69	0.057971014
2075	hawaiian	20160920	ewIR76	0.15	IAA	69	0.057971014
2076	hawaiian	20160920	ewIR76	0.15	IAA	69	0.057971014
2077	hawaiian	20160920	ewIR76	0.15	IAA	40	0.175
2078	hawaiian	20160920	ewIR76	0.15	IAA	40	0.175
2079	hawaiian	20160920	ewIR76	0.15	IAA	40	0.175
2080	hawaiian	20160920	ewIR76	0.15	IAA	40	0.175
2081	hawaiian	20160920	ewIR76	0.15	IAA	40	0.175
2082	hawaiian	20160920	ewIR76	0.15	IAA	40	0.175
2083	rescue	20160920	ewIR74	0.15	IAA	66	0.484848485
2084	rescue	20160920	ewIR74	0.15	IAA	66	0.484848485
2085	rescue	20160920	ewIR74	0.15	IAA	66	0.484848485
2086	rescue	20160920	ewIR74	0.15	IAA	66	0.484848485
2087	rescue	20160920	ewIR74	0.15	IAA	66	0.484848485
2088	rescue	20160920	ewIR74	0.15	IAA	66	0.484848485
2089	rescue	20160920	ewIR74	0.15	IAA	67	0.462686567
2090	rescue	20160920	ewIR74	0.15	IAA	67	0.462686567
2091	rescue	20160920	ewIR74	0.15	IAA	67	0.462686567
2092	rescue	20160920	ewIR74	0.15	IAA	67	0.462686567
2093	rescue	20160920	ewIR74	0.15	IAA	67	0.462686567
2094	rescue	20160920	ewIR74	0.15	IAA	67	0.462686567
2095	rescue	20160920	ewIR74	0.15	IAA	90	0.444444444
2096	rescue	20160920	ewIR74	0.15	IAA	90	0.444444444
2097	rescue	20160920	ewIR74	0.15	IAA	90	0.444444444
2098	rescue	20160920	ewIR74	0.15	IAA	90	0.444444444
2099	rescue	20160920	ewIR74	0.15	IAA	90	0.444444444
2100	rescue	20160920	ewIR74	0.15	IAA	90	0.444444444
2101	rescue	20160920	ewIR74	0.15	IAA	60	0.233333333
